transaction_date,customer_id,region,product_category,units_sold,unit_price,revenue,high_value
2024-08-10,2953,North,Electronics,11.0,100,1108.069823885289,1
2023-01-01,2129,Unknown,Clothing,18.0,60,1067.060447169897,1
2024-07-10,1316,Unknown,Sports,16.0,150,2232.3543537781675,1
2024-08-31,1993,Unknown,Clothing,8.0,150,1232.6555024875283,1
2024-05-31,2715,Unknown,Beauty,5.0,20,111.39120944527087,0
2024-09-04,2605,West,Beauty,13.0,100,1277.6710322111269,1
2024-03-23,1376,Unknown,Beauty,14.0,20,303.7488866583124,0
2024-02-26,2525,Unknown,Sports,19.0,40,808.9463183567451,1
2023-01-02,1374,South,Beauty,14.0,60,842.2966349208981,1
2024-03-11,2192,Unknown,Electronics,17.0,20,350.3517086297346,0
2023-05-15,2951,North,Sports,14.0,20,256.441830712954,0
2024-10-14,2678,North,Electronics,17.0,40,682.3364188941343,0
2024-11-25,2538,North,Clothing,18.0,60,1130.7949845086262,1
2024-03-03,1448,South,Electronics,17.0,60,1066.986023865692,1
2024-06-04,2140,East,Clothing,6.0,150,880.7801903385347,1
2023-10-22,1736,West,Clothing,10.0,60,570.9142243382382,0
2024-03-04,1690,North,Home,18.0,150,2232.3543537781675,1
2024-07-17,2111,South,Sports,7.0,60,372.59200065638487,0
2024-03-06,1027,East,Clothing,3.0,150,450.0,0
2023-04-18,1078,West,Clothing,6.0,150,873.4804547898954,1
2023-10-26,2179,North,Clothing,18.0,100,1793.719050415222,1
2024-04-08,2332,Unknown,Clothing,1.0,100,86.9063320851737,0
2024-01-29,1479,North,Clothing,13.0,40,538.2940347923368,0
2023-03-10,1912,Unknown,Home,6.0,100,639.3856964999958,0
2024-01-14,1271,East,Electronics,13.0,20,266.558803522798,0
2024-06-25,2771,West,Electronics,8.0,100,788.7438680967293,1
2024-08-20,2849,West,Electronics,19.0,150,2232.3543537781675,1
2024-02-08,2850,Unknown,Home,10.0,100,418.2235516115337,0
2023-08-24,1740,North,Clothing,18.0,150,2232.3543537781675,1
2024-12-02,1628,Unknown,Electronics,6.0,100,621.9881651239552,0
2023-03-25,1930,North,Electronics,12.0,20,208.89478269569116,0
2024-03-02,2080,North,Sports,19.0,150,2232.3543537781675,1
2024-09-27,2889,East,Home,11.0,150,1657.6832985469955,1
2023-04-22,1935,Unknown,Beauty,18.0,60,1077.3321834229048,1
2024-09-01,1455,Unknown,Clothing,14.0,60,852.8284360818772,1
2024-12-13,1906,North,Clothing,17.0,60,975.1031900155592,1
2023-01-18,1149,East,Sports,11.0,60,656.7460635456957,0
2024-05-04,2669,North,Electronics,13.0,150,1952.0424239173271,1
2023-04-06,2710,East,Electronics,5.0,100,475.8639948908678,0
2023-12-22,1883,South,Clothing,9.0,20,224.67845650088307,0
2023-12-09,1814,West,Home,4.0,100,407.5415966491781,0
2024-11-27,1464,North,Clothing,19.0,60,1120.794255128094,1
2024-05-14,1284,East,Home,6.0,40,240.56259205572192,0
2023-07-12,2790,East,Home,17.0,100,1713.0108913322017,1
2023-10-16,1887,East,Electronics,10.0,150,1521.7365509787694,1
2023-12-24,1460,South,Home,15.0,60,928.394045121809,1
2024-04-25,2640,West,Beauty,7.0,20,149.5614051062812,0
2024-07-13,2587,South,Sports,1.0,150,140.7390206564624,0
2024-03-25,1997,North,Electronics,10.0,150,1525.2233205720984,1
2024-07-03,1669,North,Home,16.0,20,312.1944465111817,0
2024-05-02,1508,Unknown,Home,7.0,100,732.6652180523737,1
2024-07-05,2568,South,Electronics,19.0,60,1108.4779504761962,1
2023-12-24,1355,Unknown,Clothing,1.0,100,82.35093233690154,0
2024-03-14,1365,West,Clothing,10.0,60,585.8493236537429,0
2023-05-21,2246,East,Electronics,1.0,100,117.23342665589462,0
2024-06-24,2706,Unknown,Clothing,6.0,40,237.39628553777112,0
2024-06-16,1835,North,Beauty,4.0,150,653.9858223636437,0
2024-05-06,2464,East,Clothing,16.0,20,342.19217632990643,0
2024-10-06,2207,South,Home,8.0,150,1200.5535633134227,1
2023-01-03,2882,South,Electronics,19.0,150,2232.3543537781675,1
2024-03-16,1552,East,Sports,6.0,100,561.0787899841079,0
2024-12-26,1740,Unknown,Clothing,7.0,150,979.2561654713372,1
2024-02-05,1773,North,Clothing,4.0,60,216.5891444081437,0
2023-09-18,2573,Unknown,Home,7.0,150,1058.7542533472206,1
2024-09-24,1766,West,Beauty,9.0,20,171.40095082465646,0
2024-05-22,1512,North,Clothing,7.0,20,142.4116759810094,0
2023-10-12,2190,West,Sports,14.0,150,2080.523173121061,1
2024-05-22,1530,East,Electronics,5.0,100,477.5042075811695,0
2023-10-29,1695,North,Sports,6.0,150,921.7722689117738,1
2024-07-31,2441,West,Clothing,8.0,20,154.87908225026027,0
2023-09-27,1342,Unknown,Sports,2.0,150,328.95095118231774,0
2023-05-14,2254,West,Clothing,1.0,40,34.222398489893536,0
2023-10-11,2806,West,Sports,3.0,150,477.1752553165408,0
2024-08-03,2644,Unknown,Electronics,18.0,60,1108.4242466715048,1
2024-07-11,2528,North,Electronics,6.0,150,888.5005496987942,1
2023-09-02,1983,West,Clothing,7.0,100,677.895176565188,0
2023-11-04,2583,Unknown,Home,17.0,40,716.3455105102469,1
2024-08-08,2417,South,Electronics,4.0,100,404.4624084599359,0
2023-02-25,1222,South,Electronics,15.0,150,2232.3543537781675,1
2023-08-25,2803,North,Beauty,17.0,100,1755.765446057478,1
2024-02-12,2573,North,Clothing,11.0,100,1100.0,0
2023-10-29,2135,East,Clothing,16.0,60,975.425371983501,1
2023-01-10,2440,South,Electronics,3.0,150,428.8316563935098,0
2024-11-30,2777,North,Home,8.0,100,792.1700737867485,1
2024-02-01,1698,Unknown,Beauty,5.0,60,276.16803735161864,0
2024-06-10,2080,South,Electronics,4.0,20,60.07779011473555,0
2024-09-04,1099,North,Electronics,2.0,100,231.59764908321648,0
2023-05-17,1891,West,Electronics,1.0,150,121.90221198670356,0
2023-07-17,2288,South,Clothing,1.0,20,3.756678032856019,0
2024-12-03,1642,North,Clothing,11.0,60,645.2401335058534,0
2023-12-10,2758,Unknown,Sports,8.0,100,773.0820026931771,1
2024-11-28,2481,North,Clothing,5.0,100,465.4176958854371,0
2023-04-11,2839,North,Clothing,4.0,60,235.2702627826568,0
2023-06-18,1657,North,Electronics,14.0,100,1421.6468801883063,1
2024-12-14,2373,North,Electronics,15.0,20,321.57922107205155,0
2023-04-07,1598,South,Sports,4.0,60,236.35610536090195,0
2024-04-15,2290,North,Clothing,7.0,100,686.5979412547621,1
2023-11-05,2904,Unknown,Sports,3.0,100,280.02525481659995,0
2024-03-31,1126,North,Clothing,14.0,150,2085.9730564046,1
2024-02-16,1246,North,Electronics,16.0,150,2232.3543537781675,1
2024-10-26,2958,North,Sports,4.0,60,229.92813175270604,0
2024-01-31,1291,North,Home,5.0,60,293.2879447931271,0
2024-11-02,2949,Unknown,Clothing,9.0,100,914.247584633652,1
2024-08-03,1270,South,Electronics,8.0,40,319.1925203517024,0
2023-02-26,1723,East,Clothing,1.0,20,21.796908402327528,0
2024-04-29,1174,South,Sports,10.0,60,628.3948460129124,0
2023-02-08,2791,Unknown,Clothing,7.0,40,264.2190543424052,0
2023-05-28,2819,West,Clothing,8.0,60,476.2006825603062,0
2024-01-02,1392,South,Home,11.0,100,1096.0189340000395,1
2024-08-06,2833,West,Sports,18.0,150,2232.3543537781675,1
2024-02-02,1051,North,Home,9.0,100,852.826035670919,1
2023-12-28,2006,Unknown,Sports,4.0,100,399.9302704314261,0
2024-01-02,2433,North,Electronics,1.0,100,80.71442106360749,0
2024-02-20,2595,North,Electronics,10.0,150,1498.7053778562165,1
2024-01-26,2355,Unknown,Electronics,5.0,60,302.4552601358216,0
2024-11-04,2138,East,Sports,8.0,60,456.0195471723485,0
2024-07-06,2606,South,Home,15.0,20,282.020485049591,0
2024-02-07,1419,North,Sports,2.0,40,57.52418245679767,0
2023-08-29,1243,Unknown,Clothing,15.0,150,2232.3543537781675,1
2023-09-28,2832,Unknown,Beauty,7.0,150,1101.2109974039895,1
2023-02-19,2917,East,Clothing,12.0,150,1769.555398187223,1
2023-04-08,2529,West,Sports,7.0,60,421.62287244026953,0
2024-04-15,1092,West,Home,8.0,150,1217.5399389566842,1
2024-03-28,1479,East,Clothing,11.0,20,200.07851332993712,0
2024-09-29,1537,Unknown,Sports,14.0,150,2111.863900136206,1
2023-01-20,1531,Unknown,Home,16.0,40,647.3658933508705,0
2024-12-12,2805,West,Home,16.0,150,2232.3543537781675,1
2023-10-28,2440,South,Electronics,3.0,20,82.61943983113119,0
2024-02-26,2105,North,Beauty,19.0,100,1938.323236833177,1
2024-07-12,1693,North,Electronics,10.0,40,395.4360291518409,0
2023-02-11,2892,North,Clothing,19.0,100,1907.234595271048,1
2024-08-28,1699,East,Clothing,12.0,150,1805.362264005864,1
2023-05-17,2002,South,Clothing,3.0,150,436.4695004807279,0
2023-03-31,1991,Unknown,Clothing,4.0,150,564.5940706145177,0
2023-02-22,2398,South,Beauty,10.0,150,1517.5879635717208,1
2024-07-24,1499,East,Home,3.0,100,336.1761680461641,0
2024-08-28,1569,North,Clothing,12.0,40,476.38452787578507,0
2023-02-14,2526,East,Clothing,11.0,150,1681.658508232282,1
2023-07-26,1224,North,Electronics,12.0,150,1807.429862216609,1
2023-10-03,2641,South,Sports,15.0,100,1447.457829489928,1
2023-05-04,2885,Unknown,Clothing,8.0,150,1200.0,0
2024-10-18,2632,Unknown,Clothing,7.0,20,156.30969026185676,0
2024-02-04,1845,East,Beauty,7.0,150,1023.0757600745332,1
2023-02-18,2661,North,Home,16.0,60,987.9026970649004,1
2024-02-16,2763,South,Sports,19.0,20,374.0875090639522,0
2023-10-12,2200,South,Sports,5.0,20,74.65960060560079,0
2024-07-11,1923,West,Clothing,7.0,40,275.14224210377336,0
2023-05-15,1920,East,Electronics,10.0,20,201.19651765809317,0
2023-01-21,1063,West,Clothing,8.0,40,343.91350213186274,0
2024-08-11,1984,North,Clothing,18.0,20,377.78399392280267,0
2023-12-01,1947,East,Electronics,4.0,150,586.2625520460863,0
2024-04-18,2851,North,Home,16.0,60,968.2878281741124,1
2023-04-29,2412,South,Clothing,14.0,100,1418.346793648567,1
2023-11-30,2005,Unknown,Clothing,3.0,60,136.43674801574008,0
2024-09-06,1338,North,Home,4.0,150,600.0,0
2023-05-25,1570,South,Electronics,17.0,40,662.8175247292611,0
2023-10-19,1617,North,Home,4.0,100,392.9313651574262,0
2024-08-18,2319,Unknown,Clothing,4.0,150,607.7725335337568,0
2024-05-08,2803,Unknown,Clothing,9.0,150,1393.5063281172745,1
2023-09-11,2262,Unknown,Electronics,11.0,150,1699.7546054617353,1
2024-11-12,2286,North,Sports,18.0,100,1811.3829453626693,1
2024-08-04,2612,South,Clothing,6.0,60,336.96264536719536,0
2024-10-15,1622,West,Electronics,1.0,40,26.524438654140045,0
2024-05-04,1885,East,Clothing,1.0,20,36.96099459637988,0
2023-12-06,2578,Unknown,Clothing,6.0,20,101.53439965396204,0
2024-08-16,2419,North,Clothing,16.0,40,625.2873147812195,0
2023-01-13,1704,North,Home,17.0,40,652.4618590834016,0
2023-12-08,1831,South,Sports,19.0,40,792.6325521398516,1
2024-03-18,1714,South,Beauty,5.0,150,725.9330665488804,1
2024-05-25,1060,Unknown,Sports,10.0,100,1035.300183756322,1
2024-10-17,2447,East,Clothing,7.0,60,436.8896194203318,0
2023-11-22,1525,South,Beauty,14.0,60,835.0596239177011,1
2024-09-26,1508,Unknown,Home,15.0,60,939.055814962659,1
2024-11-06,2898,North,Home,1.0,100,99.38293662411648,0
2024-03-21,1620,North,Beauty,12.0,40,488.5071756791356,0
2024-09-11,1244,North,Sports,13.0,150,1925.893941838477,1
2024-11-05,2532,Unknown,Electronics,8.0,100,794.9320921994656,1
2023-03-11,2113,East,Clothing,19.0,20,370.62611182108,0
2024-04-30,1650,Unknown,Beauty,14.0,150,2076.957422919641,1
2023-12-03,1360,North,Sports,12.0,100,1196.9385783312955,1
2023-03-02,1887,Unknown,Home,17.0,40,679.8183970681993,0
2023-02-05,2131,South,Electronics,16.0,40,654.2003128575194,0
2024-02-20,1805,West,Clothing,6.0,40,265.00135492682494,0
2023-01-17,1032,North,Sports,9.0,100,917.8287082632544,1
2024-01-31,2153,East,Clothing,11.0,40,469.6876858754865,0
2023-03-12,1941,South,Electronics,1.0,150,149.35529856149364,0
2024-12-25,1701,West,Beauty,1.0,60,60.0,0
2024-03-25,2580,North,Home,5.0,60,295.51016084555226,0
2024-07-31,1716,North,Sports,9.0,60,539.0580581460159,0
2024-05-03,1384,Unknown,Clothing,10.0,100,972.765869557564,1
2023-07-21,1391,West,Clothing,3.0,20,70.94048145081986,0
2023-09-11,1942,West,Electronics,14.0,60,844.660810116425,1
2024-03-15,2979,South,Sports,13.0,100,1322.090036003683,1
2023-03-27,1145,North,Beauty,7.0,150,1056.5389200229645,1
2023-02-02,2128,East,Home,8.0,20,169.39239273562066,0
2024-03-23,1616,East,Sports,4.0,100,377.31860835900216,0
2024-08-27,1653,Unknown,Clothing,19.0,40,745.9587086662644,1
2023-05-20,2215,Unknown,Sports,19.0,60,1144.2629062874294,1
2024-06-14,1614,North,Sports,3.0,40,143.52219698250053,0
2023-04-13,2360,East,Home,11.0,60,671.4543400311317,0
2024-07-07,1300,East,Sports,5.0,150,715.4837131707064,1
2024-10-08,1338,South,Clothing,3.0,150,448.69173484921214,0
2023-09-13,2149,West,Electronics,19.0,60,1151.8230909995314,1
2024-02-27,1934,East,Sports,14.0,40,581.6779602794228,0
2023-10-06,1021,Unknown,Sports,8.0,150,1178.9563681470463,1
2023-05-17,2525,North,Beauty,12.0,20,237.2969503869021,0
2023-03-12,2923,East,Clothing,6.0,40,249.7312724112221,0
2023-01-07,2809,North,Sports,2.0,60,84.55455298505566,0
2023-12-05,1330,North,Home,4.0,150,579.7846562575031,0
2024-04-15,2773,South,Sports,16.0,150,2232.3543537781675,1
2024-06-23,2008,Unknown,Home,15.0,20,281.1927914970668,0
2023-10-03,1760,South,Clothing,14.0,100,1379.5515747991467,1
2024-08-17,2453,West,Electronics,18.0,40,690.3995798855618,1
2023-12-27,1679,West,Electronics,15.0,20,325.5979922009677,0
2023-08-22,1846,North,Beauty,2.0,60,106.81534185052844,0
2023-10-09,2390,South,Clothing,9.0,40,358.93197425029246,0
2023-05-18,2058,East,Beauty,8.0,100,787.2503591587011,1
2024-12-14,1933,North,Clothing,19.0,150,2232.3543537781675,1
2023-06-14,2156,East,Clothing,14.0,40,621.3668397638644,0
2023-02-18,2295,South,Clothing,17.0,150,2232.3543537781675,1
2024-05-25,2532,South,Beauty,11.0,150,1650.0,0
2024-04-12,2013,East,Electronics,1.0,60,35.75599801771454,0
2024-11-02,2818,South,Home,4.0,20,19.611808839414863,0
2023-10-04,1897,East,Sports,14.0,60,835.9092740455172,1
2023-01-07,2604,East,Beauty,2.0,100,176.95331702496728,0
2024-02-10,1531,North,Home,13.0,100,1303.2794200648425,1
2023-07-15,1300,South,Clothing,10.0,60,612.4330497031752,0
2023-10-04,1226,East,Beauty,19.0,60,1123.453048909278,1
2024-04-16,1031,West,Clothing,5.0,150,751.9582698101042,1
2023-12-22,2543,North,Home,10.0,40,620.6549567018997,0
2023-05-23,2175,North,Electronics,10.0,60,620.0994471653605,0
2024-02-04,1292,Unknown,Sports,3.0,150,432.5182935852778,0
2024-01-09,2427,West,Clothing,1.0,20,89.79578723307456,0
2023-07-17,1596,West,Clothing,15.0,40,618.1030727342957,0
2023-06-18,1223,South,Home,15.0,20,303.0115977359442,0
2024-04-10,2698,Unknown,Clothing,9.0,20,148.77721535559354,0
2023-04-04,2142,North,Clothing,11.0,20,222.40032306911095,0
2023-09-28,2698,East,Clothing,1.0,40,17.956282831676056,0
2024-11-08,1484,North,Clothing,6.0,150,927.1916895318516,1
2024-11-09,2620,North,Electronics,7.0,60,401.2601836039258,0
2023-02-04,2529,East,Beauty,3.0,100,283.36041707832703,0
2024-01-24,1654,Unknown,Home,14.0,40,604.5900641167041,0
2024-07-11,2084,East,Clothing,8.0,20,174.26059787881016,0
2023-12-26,1835,Unknown,Clothing,14.0,20,261.67581480689745,0
2024-10-25,2766,West,Sports,1.0,100,107.30927714865248,0
2023-07-28,1196,Unknown,Home,2.0,20,64.45883635796929,0
2024-04-10,1502,West,Clothing,1.0,20,18.64047864924664,0
2023-08-22,2974,South,Clothing,6.0,100,629.851826709393,0
2023-08-30,2498,East,Sports,8.0,150,1175.4002024285974,1
2023-11-27,1844,South,Beauty,8.0,100,796.3295545104439,1
2024-05-06,1092,Unknown,Clothing,2.0,20,39.0569903618743,0
2024-09-14,1790,South,Sports,17.0,20,385.85715726102825,0
2023-05-04,1935,West,Clothing,1.0,60,60.2340693900446,0
2023-09-13,2834,South,Sports,2.0,150,265.28743085152325,0
2023-02-01,2701,North,Sports,18.0,20,357.23673245176667,0
2024-10-28,2929,East,Home,5.0,60,332.3961210524704,0
2024-10-03,2274,West,Clothing,14.0,20,258.97410843277913,0
2024-09-13,2363,Unknown,Clothing,19.0,20,420.716884282718,0
2023-04-13,1534,West,Sports,19.0,150,2232.3543537781675,1
2024-05-05,1650,South,Electronics,1.0,100,85.86971181495363,0
2024-11-23,2111,South,Home,13.0,60,783.9410798344603,1
2023-10-17,2110,North,Electronics,18.0,20,347.3743767005326,0
2023-01-30,2183,Unknown,Electronics,6.0,100,558.2663371585247,0
2023-12-22,2073,Unknown,Beauty,4.0,40,186.15071698825483,0
2024-09-27,1720,South,Home,10.0,100,1000.4375405987856,1
2023-10-30,1637,North,Electronics,5.0,40,214.35536125079904,0
2023-05-12,1862,East,Sports,1.0,60,67.7475406335391,0
2024-06-07,1769,West,Beauty,5.0,20,81.55203743534102,0
2024-04-16,1178,North,Clothing,5.0,150,776.8582495797756,1
2024-05-21,2499,South,Clothing,11.0,60,689.0183838891186,1
2024-06-14,1876,North,Home,8.0,150,1173.6077830068134,1
2023-08-10,1997,South,Clothing,19.0,60,1147.993024699861,1
2024-07-16,2409,West,Sports,11.0,100,1132.0357207912102,1
2024-06-20,2627,North,Sports,8.0,100,825.9259316813029,1
2024-02-17,1435,West,Beauty,16.0,20,281.1965234302849,0
2024-06-12,1079,Unknown,Clothing,6.0,60,358.3648465112871,0
2024-04-24,1697,North,Clothing,4.0,20,94.99925804191844,0
2023-06-10,1958,North,Clothing,5.0,100,489.3120745304153,0
2024-05-02,2013,North,Clothing,2.0,40,93.1172311626675,0
2024-08-18,2780,North,Home,11.0,40,441.3926272352088,0
2024-08-02,1705,North,Clothing,2.0,20,5.594605517195831,0
2023-12-22,1847,East,Clothing,3.0,60,179.85339104069126,0
2023-08-24,2069,North,Clothing,3.0,20,63.46890509498095,0
2023-07-17,2321,West,Clothing,16.0,60,1024.9476455268025,1
2024-12-26,1814,North,Clothing,1.0,100,91.43796503241175,0
2024-11-18,2880,South,Beauty,3.0,150,412.9497640679336,0
2023-01-05,2807,Unknown,Sports,10.0,20,199.37282202365537,0
2023-01-24,1141,North,Electronics,12.0,150,1829.4575696711825,1
2023-01-15,2530,South,Home,4.0,40,160.0,0
2024-01-02,1089,Unknown,Beauty,10.0,20,191.3596670816271,0
2024-04-14,2886,Unknown,Beauty,7.0,40,290.96123768925673,0
2023-03-18,1822,North,Electronics,13.0,150,1879.766524424592,1
2023-05-15,2772,South,Clothing,11.0,150,1653.0097704990044,1
2024-11-10,2332,North,Clothing,18.0,40,752.4580118979337,1
2023-02-02,1242,North,Clothing,19.0,20,370.4908275975201,0
2024-02-24,1442,Unknown,Beauty,2.0,60,148.3295912499752,0
2024-01-29,2529,North,Home,8.0,40,323.14382140320083,0
2023-08-09,2458,West,Clothing,1.0,60,34.08911678051025,0
2023-04-20,1658,North,Electronics,17.0,60,1022.390039189184,1
2023-01-25,1524,Unknown,Home,5.0,150,715.3284748339978,1
2024-03-07,2072,West,Clothing,6.0,150,937.931562288732,1
2023-03-09,1522,Unknown,Beauty,1.0,20,45.82755183642357,0
2023-08-20,1032,North,Electronics,5.0,100,512.5587104897913,0
2023-03-03,2227,South,Electronics,6.0,100,544.6227356730723,0
2023-04-19,2015,West,Electronics,1.0,20,20.0,0
2023-04-03,2715,South,Clothing,6.0,60,364.7544370389887,0
2023-01-29,2308,South,Clothing,4.0,60,206.1938869115952,0
2024-02-16,2320,Unknown,Beauty,8.0,40,338.45205437359385,0
2024-06-30,2274,Unknown,Beauty,5.0,150,737.832295393406,1
2024-02-28,2356,North,Clothing,8.0,60,457.36309160648096,0
2023-05-07,2317,East,Clothing,12.0,20,277.29404888283386,0
2023-09-17,2827,West,Clothing,2.0,150,304.8228063233055,0
2023-01-07,1957,South,Electronics,16.0,60,984.4677211535932,1
2023-10-13,2697,East,Clothing,13.0,20,279.89551308177965,0
2023-10-25,2117,North,Sports,12.0,150,1777.108525876432,1
2024-06-03,2369,North,Home,8.0,150,1185.9348494251485,1
2023-08-11,1106,East,Home,12.0,40,507.94635039210414,0
2023-12-17,1972,West,Clothing,14.0,150,2095.3772254423043,1
2023-09-14,1384,South,Electronics,7.0,20,170.16028506461214,0
2023-02-08,2294,North,Clothing,4.0,60,235.11169642566023,0
2024-05-11,1516,North,Home,4.0,150,586.9964041780811,0
2023-06-26,2525,West,Sports,9.0,60,518.1370238043694,0
2024-04-18,2361,West,Clothing,13.0,40,510.5433685139878,0
2024-02-04,2153,North,Clothing,18.0,20,374.6757227744813,0
2024-08-06,1667,North,Home,15.0,60,876.2323706965274,1
2024-05-29,1538,Unknown,Electronics,3.0,100,267.7162812093577,0
2023-03-10,2306,West,Home,10.0,60,595.5162968020104,0
2024-02-05,2416,South,Beauty,5.0,60,276.1759052223637,0
2023-07-28,1176,West,Electronics,6.0,100,590.642191763162,0
2024-12-20,2679,North,Clothing,18.0,100,1801.8455568030176,1
2024-01-11,2958,Unknown,Clothing,5.0,20,148.08791779895296,0
2024-11-27,1321,West,Home,1.0,100,118.09918205957096,0
2023-06-08,1477,North,Sports,9.0,100,900.8102626056576,1
2024-01-25,2958,East,Electronics,6.0,150,897.8898440723297,1
2024-04-26,2362,North,Electronics,14.0,150,2061.2605213428064,1
2024-03-14,1412,West,Sports,4.0,40,194.8941134109705,0
2023-06-10,1675,North,Clothing,16.0,100,1645.996812006251,1
2023-03-29,2172,Unknown,Electronics,7.0,20,185.29360836736868,0
2023-03-23,2098,North,Sports,17.0,100,1731.8461850727713,1
2024-05-30,2602,Unknown,Beauty,10.0,100,1008.1017993331076,1
2023-08-27,2726,North,Home,10.0,150,1514.6946626763186,1
2024-01-28,2704,North,Home,18.0,40,726.0571646676159,1
2023-05-12,2777,East,Beauty,4.0,60,230.95954240730455,0
2023-07-31,2098,North,Clothing,7.0,40,209.990662846914,0
2024-09-08,1433,West,Clothing,7.0,60,434.2501253648631,0
2024-10-31,2648,West,Electronics,12.0,40,481.3461946684344,0
2024-01-26,2831,West,Beauty,14.0,100,1403.6082585505883,1
2023-07-30,2182,Unknown,Electronics,18.0,60,1058.708054244095,1
2023-09-18,2963,North,Home,12.0,60,700.9354967305537,1
2023-02-18,1691,North,Beauty,2.0,40,86.74284060821847,0
2023-11-14,2900,North,Home,1.0,150,140.95409486439613,0
2023-02-20,1406,West,Beauty,2.0,20,51.076555804713095,0
2023-11-10,1579,East,Clothing,2.0,20,1.7150983917270608,0
2024-06-10,2900,West,Sports,13.0,100,1303.2073500321028,1
2024-01-07,1685,North,Home,5.0,100,460.6202767570067,0
2023-08-23,2388,Unknown,Clothing,11.0,40,424.8729276407823,0
2024-09-29,2761,Unknown,Home,10.0,40,354.9090699491626,0
2023-12-14,1958,West,Clothing,17.0,150,2232.3543537781675,1
2023-03-12,2992,South,Sports,4.0,20,82.66923725124975,0
2024-10-06,2513,West,Electronics,17.0,20,336.3088075052944,0
2023-06-22,2618,North,Beauty,10.0,40,419.30384630699024,0
2023-01-24,2217,West,Home,7.0,60,433.02202208508544,0
2023-05-13,2099,East,Clothing,17.0,60,1067.7845550493598,1
2023-06-04,2379,South,Clothing,18.0,100,1786.7279883036322,1
2023-06-14,2111,North,Clothing,1.0,100,67.50999516490062,0
2024-12-15,1539,West,Sports,19.0,20,413.1968806368349,0
2024-04-06,2547,Unknown,Clothing,12.0,60,711.248764553515,1
2023-01-12,2255,East,Clothing,12.0,150,1804.6290047323344,1
2024-05-07,2951,Unknown,Clothing,3.0,60,201.9014886334629,0
2023-07-29,2752,Unknown,Clothing,19.0,60,1155.3035396698206,1
2023-02-07,2848,West,Beauty,18.0,100,1762.3419798284808,1
2023-07-03,2976,North,Sports,19.0,60,1122.2465247440466,1
2024-07-13,1208,North,Home,16.0,60,962.794544946818,1
2023-03-14,2235,Unknown,Sports,9.0,40,348.88378996401315,0
2024-01-27,1632,North,Electronics,15.0,150,2232.3543537781675,1
2023-02-23,1173,Unknown,Clothing,8.0,40,279.52043566517057,0
2023-07-28,1325,North,Beauty,7.0,60,419.6192223391528,0
2024-10-08,1398,West,Electronics,18.0,40,723.5118842128257,1
2023-10-10,2821,North,Beauty,15.0,20,325.2308974043039,0
2024-04-01,1339,Unknown,Beauty,11.0,40,447.63455346067474,0
2023-08-14,1646,West,Clothing,2.0,100,201.73886692536496,0
2023-02-01,1323,East,Clothing,18.0,100,1795.8844033236126,1
2023-08-21,1383,West,Electronics,7.0,40,273.93270193947336,0
2023-02-14,1945,East,Clothing,12.0,20,265.5569081576035,0
2024-02-25,1156,North,Beauty,8.0,20,156.1277101143678,0
2024-02-24,2052,South,Beauty,19.0,100,1885.2283968260683,1
2023-01-14,2773,South,Clothing,14.0,20,261.11527683811374,0
2024-12-03,2569,West,Sports,3.0,100,301.5514957064142,0
2024-01-25,1569,East,Beauty,9.0,150,1375.2825182364393,1
2023-06-13,2862,East,Sports,13.0,150,1926.514944549938,1
2023-07-08,1491,North,Electronics,19.0,60,1117.492762300124,1
2023-07-10,2986,West,Sports,2.0,100,197.774310081428,0
2024-06-08,2844,North,Clothing,13.0,20,287.4602908385759,0
2024-10-22,2970,Unknown,Beauty,17.0,100,1710.2492403331182,1
2023-02-05,2237,Unknown,Clothing,3.0,100,310.3800387735116,0
2023-10-30,1619,North,Sports,1.0,60,57.47014601140337,0
2023-07-21,2517,West,Clothing,2.0,20,29.827145700515764,0
2024-12-06,1809,Unknown,Electronics,2.0,40,69.07192016208398,0
2023-09-14,2441,Unknown,Home,2.0,60,157.4112186676757,0
2024-06-24,1456,East,Electronics,11.0,20,226.1881998500102,0
2023-10-12,1933,South,Beauty,18.0,20,372.6659432510702,0
2023-01-10,1913,Unknown,Home,5.0,100,524.665433625175,0
2023-12-22,2584,North,Clothing,18.0,150,2232.3543537781675,1
2023-05-14,1568,North,Home,7.0,20,135.5124103875953,0
2023-09-06,1017,East,Sports,5.0,60,257.3405767986302,0
2023-02-13,2726,North,Home,10.0,150,1480.4921781567216,1
2023-08-13,2238,South,Sports,2.0,100,140.40052740113822,0
2024-02-14,1163,South,Sports,4.0,100,412.4726795647466,0
2024-10-06,1545,South,Beauty,2.0,150,304.91815005138216,0
2024-12-10,1267,South,Beauty,12.0,20,238.76580684173143,0
2024-07-13,1969,Unknown,Beauty,7.0,150,1086.6684058115784,1
2024-06-10,2555,North,Clothing,16.0,40,620.4087618809051,0
2024-05-08,1680,West,Sports,3.0,20,60.45548076034536,0
2023-05-28,1600,South,Electronics,2.0,40,77.34056694546535,0
2024-11-20,2881,West,Electronics,4.0,150,582.3301064904972,0
2024-12-15,2378,East,Home,8.0,60,476.6244427839406,0
2023-05-07,2562,North,Sports,14.0,40,560.0,0
2023-09-12,2395,West,Home,4.0,150,601.9528750352368,0
2023-12-01,1356,West,Beauty,18.0,20,321.44760805487306,0
2023-06-13,1025,North,Home,19.0,60,1180.5862846391165,1
2023-01-12,1801,West,Beauty,11.0,150,1623.148683173634,1
